image_path,label,date,time,location,precipitation,cloud_cover,wind_speed
dataset\sunny\Vinh_Long_2015-03-27.jpg,sunny,2015-03-27,10:00,Vinh_Long,0.0,32.0,5.26
dataset\cloudy\Da_Lat_2013-04-11.jpg,cloudy,2013-04-11,10:00,Da_Lat,0.1,74.0,4.61
dataset\cloudy\Da_Lat_2013-04-13.jpg,cloudy,2013-04-13,10:00,Da_Lat,0.0,96.0,4.75
dataset\sunny\Vinh_Long_2015-04-02.jpg,sunny,2015-04-02,10:00,Vinh_Long,0.0,15.0,0.91
dataset\cloudy\Da_Lat_2013-04-14.jpg,cloudy,2013-04-14,10:00,Da_Lat,0.0,80.0,3.08
dataset\cloudy\Da_Lat_2013-04-15.jpg,cloudy,2013-04-15,10:00,Da_Lat,0.0,97.0,2.52
dataset\sunny\Vinh_Long_2015-04-04.jpg,sunny,2015-04-04,10:00,Vinh_Long,0.0,39.0,2.13
dataset\sunny\Vinh_Long_2015-04-05.jpg,sunny,2015-04-05,10:00,Vinh_Long,0.0,45.0,2.0
dataset\cloudy\Da_Lat_2013-04-18.jpg,cloudy,2013-04-18,10:00,Da_Lat,0.0,100.0,2.0
dataset\sunny\Vinh_Long_2015-04-03.jpg,sunny,2015-04-03,10:00,Vinh_Long,0.0,3.0,1.52
dataset\sunny\Vinh_Long_2015-04-06.jpg,sunny,2015-04-06,10:00,Vinh_Long,0.0,46.0,1.2
dataset\sunny\Vinh_Long_2015-04-07.jpg,sunny,2015-04-07,10:00,Vinh_Long,0.0,32.0,2.56
dataset\cloudy\Da_Lat_2013-04-20.jpg,cloudy,2013-04-20,10:00,Da_Lat,0.2,99.0,2.06
dataset\cloudy\Da_Lat_2013-04-22.jpg,cloudy,2013-04-22,10:00,Da_Lat,0.2,97.0,2.52
dataset\sunny\Vinh_Long_2015-04-08.jpg,sunny,2015-04-08,10:00,Vinh_Long,0.0,29.0,4.68
dataset\cloudy\Da_Lat_2013-04-23.jpg,cloudy,2013-04-23,10:00,Da_Lat,0.3,100.0,1.91
dataset\cloudy\Da_Lat_2013-04-24.jpg,cloudy,2013-04-24,10:00,Da_Lat,0.0,84.0,2.67
dataset\sunny\Vinh_Long_2015-04-15.jpg,sunny,2015-04-15,10:00,Vinh_Long,0.0,0.0,3.31
dataset\cloudy\Da_Lat_2013-04-26.jpg,cloudy,2013-04-26,10:00,Da_Lat,0.0,83.0,1.57
dataset\sunny\Vinh_Long_2015-04-16.jpg,sunny,2015-04-16,10:00,Vinh_Long,0.0,28.0,3.0
dataset\cloudy\Da_Lat_2013-04-28.jpg,cloudy,2013-04-28,10:00,Da_Lat,0.0,95.0,1.4
dataset\cloudy\Da_Lat_2013-04-27.jpg,cloudy,2013-04-27,10:00,Da_Lat,0.2,98.0,0.36
dataset\sunny\Vinh_Long_2015-04-19.jpg,sunny,2015-04-19,10:00,Vinh_Long,0.0,28.0,1.88
dataset\sunny\Vinh_Long_2015-04-21.jpg,sunny,2015-04-21,10:00,Vinh_Long,0.0,51.0,1.92
dataset\cloudy\Da_Lat_2013-04-29.jpg,cloudy,2013-04-29,10:00,Da_Lat,0.0,95.0,1.49
dataset\sunny\Vinh_Long_2015-04-17.jpg,sunny,2015-04-17,10:00,Vinh_Long,0.0,19.0,2.42
dataset\sunny\Vinh_Long_2015-04-18.jpg,sunny,2015-04-18,10:00,Vinh_Long,0.0,51.0,2.33
dataset\cloudy\Da_Lat_2013-05-04.jpg,cloudy,2013-05-04,10:00,Da_Lat,0.4,98.0,2.33
dataset\sunny\Vinh_Long_2015-04-22.jpg,sunny,2015-04-22,10:00,Vinh_Long,0.0,28.0,2.59
dataset\cloudy\Da_Lat_2013-05-06.jpg,cloudy,2013-05-06,10:00,Da_Lat,0.0,82.0,2.06
dataset\sunny\Vinh_Long_2015-04-26.jpg,sunny,2015-04-26,10:00,Vinh_Long,0.0,56.0,3.27
dataset\cloudy\Da_Lat_2013-05-07.jpg,cloudy,2013-05-07,10:00,Da_Lat,0.0,91.0,1.84
dataset\sunny\Vinh_Long_2015-04-27.jpg,sunny,2015-04-27,10:00,Vinh_Long,0.0,25.0,3.4
dataset\sunny\Vinh_Long_2015-04-29.jpg,sunny,2015-04-29,10:00,Vinh_Long,0.0,24.0,2.33
dataset\cloudy\Da_Lat_2013-05-08.jpg,cloudy,2013-05-08,10:00,Da_Lat,0.2,81.0,1.33
dataset\cloudy\Da_Lat_2013-05-12.jpg,cloudy,2013-05-12,10:00,Da_Lat,0.0,97.0,1.2
dataset\sunny\Vinh_Long_2015-05-02.jpg,sunny,2015-05-02,10:00,Vinh_Long,0.0,24.0,1.82
dataset\cloudy\Da_Lat_2013-05-11.jpg,cloudy,2013-05-11,10:00,Da_Lat,0.2,99.0,0.76
dataset\sunny\Vinh_Long_2015-05-04.jpg,sunny,2015-05-04,10:00,Vinh_Long,0.0,13.0,1.33
dataset\cloudy\Da_Lat_2013-05-13.jpg,cloudy,2013-05-13,10:00,Da_Lat,0.0,92.0,1.77
dataset\cloudy\Da_Lat_2013-05-15.jpg,cloudy,2013-05-15,10:00,Da_Lat,0.0,73.0,0.73
dataset\sunny\Vinh_Long_2015-05-05.jpg,sunny,2015-05-05,10:00,Vinh_Long,0.0,34.0,1.73
dataset\cloudy\Da_Lat_2013-05-17.jpg,cloudy,2013-05-17,10:00,Da_Lat,0.3,94.0,0.22
dataset\sunny\Vinh_Long_2015-05-11.jpg,sunny,2015-05-11,10:00,Vinh_Long,0.0,41.0,2.09
dataset\sunny\Vinh_Long_2015-05-10.jpg,sunny,2015-05-10,10:00,Vinh_Long,0.0,17.0,2.5
dataset\cloudy\Da_Lat_2013-05-18.jpg,cloudy,2013-05-18,10:00,Da_Lat,0.0,97.0,1.91
dataset\sunny\Vinh_Long_2015-05-12.jpg,sunny,2015-05-12,10:00,Vinh_Long,0.0,55.0,1.02
dataset\sunny\Vinh_Long_2015-05-14.jpg,sunny,2015-05-14,10:00,Vinh_Long,0.0,36.0,2.48
dataset\cloudy\Da_Lat_2013-05-20.jpg,cloudy,2013-05-20,10:00,Da_Lat,0.0,80.0,2.19
dataset\cloudy\Da_Lat_2013-05-21.jpg,cloudy,2013-05-21,10:00,Da_Lat,0.0,88.0,2.82
dataset\sunny\Vinh_Long_2015-05-15.jpg,sunny,2015-05-15,10:00,Vinh_Long,0.0,33.0,1.39
dataset\sunny\Vinh_Long_2015-05-25.jpg,sunny,2015-05-25,10:00,Vinh_Long,0.0,41.0,4.75
dataset\cloudy\Da_Lat_2013-05-23.jpg,cloudy,2013-05-23,10:00,Da_Lat,0.0,87.0,1.91
dataset\cloudy\Da_Lat_2013-05-24.jpg,cloudy,2013-05-24,10:00,Da_Lat,0.0,83.0,1.48
dataset\cloudy\Da_Lat_2013-05-25.jpg,cloudy,2013-05-25,10:00,Da_Lat,0.2,100.0,1.78
dataset\sunny\Vinh_Long_2015-05-28.jpg,sunny,2015-05-28,10:00,Vinh_Long,0.0,12.0,3.44
dataset\cloudy\Da_Lat_2013-05-26.jpg,cloudy,2013-05-26,10:00,Da_Lat,0.1,81.0,1.79
dataset\sunny\Vinh_Long_2015-06-08.jpg,sunny,2015-06-08,10:00,Vinh_Long,0.0,22.0,0.89
dataset\sunny\Vinh_Long_2015-05-31.jpg,sunny,2015-05-31,10:00,Vinh_Long,0.0,30.0,2.34
dataset\cloudy\Da_Lat_2013-05-28.jpg,cloudy,2013-05-28,10:00,Da_Lat,0.1,91.0,0.1
dataset\cloudy\Da_Lat_2013-05-29.jpg,cloudy,2013-05-29,10:00,Da_Lat,0.0,64.0,1.28
dataset\sunny\Vinh_Long_2015-06-10.jpg,sunny,2015-06-10,10:00,Vinh_Long,0.0,48.0,1.98
dataset\sunny\Vinh_Long_2015-06-09.jpg,sunny,2015-06-09,10:00,Vinh_Long,0.0,30.0,1.58
dataset\cloudy\Da_Lat_2013-05-30.jpg,cloudy,2013-05-30,10:00,Da_Lat,0.0,98.0,0.72
dataset\sunny\Vinh_Long_2015-06-11.jpg,sunny,2015-06-11,10:00,Vinh_Long,0.0,19.0,1.84
dataset\sunny\Vinh_Long_2015-06-12.jpg,sunny,2015-06-12,10:00,Vinh_Long,0.0,59.0,1.36
dataset\cloudy\Da_Lat_2013-05-31.jpg,cloudy,2013-05-31,10:00,Da_Lat,0.0,99.0,1.8
dataset\cloudy\Da_Lat_2013-06-01.jpg,cloudy,2013-06-01,10:00,Da_Lat,0.2,97.0,1.52
dataset\sunny\Vinh_Long_2015-07-02.jpg,sunny,2015-07-02,10:00,Vinh_Long,0.0,60.0,5.77
dataset\sunny\Vinh_Long_2015-06-27.jpg,sunny,2015-06-27,10:00,Vinh_Long,0.0,10.0,2.69
dataset\cloudy\Da_Lat_2013-06-03.jpg,cloudy,2013-06-03,10:00,Da_Lat,0.7,100.0,1.17
dataset\sunny\Vinh_Long_2015-07-22.jpg,sunny,2015-07-22,10:00,Vinh_Long,0.0,21.0,1.32
dataset\cloudy\Da_Lat_2013-06-05.jpg,cloudy,2013-06-05,10:00,Da_Lat,0.0,100.0,1.25
dataset\cloudy\Da_Lat_2013-06-06.jpg,cloudy,2013-06-06,10:00,Da_Lat,0.0,82.0,0.8
dataset\cloudy\Da_Lat_2013-06-08.jpg,cloudy,2013-06-08,10:00,Da_Lat,0.2,89.0,0.54
dataset\cloudy\Da_Lat_2013-06-09.jpg,cloudy,2013-06-09,10:00,Da_Lat,0.1,62.0,2.0
dataset\sunny\Vinh_Long_2015-08-21.jpg,sunny,2015-08-21,10:00,Vinh_Long,0.0,30.0,4.15
dataset\sunny\Vinh_Long_2015-08-19.jpg,sunny,2015-08-19,10:00,Vinh_Long,0.0,29.0,3.35
dataset\cloudy\Da_Lat_2013-06-11.jpg,cloudy,2013-06-11,10:00,Da_Lat,0.1,100.0,1.2
dataset\sunny\Vinh_Long_2015-08-23.jpg,sunny,2015-08-23,10:00,Vinh_Long,0.0,17.0,5.22
dataset\sunny\Vinh_Long_2015-07-24.jpg,sunny,2015-07-24,10:00,Vinh_Long,0.0,30.0,1.9
dataset\cloudy\Da_Lat_2013-06-10.jpg,cloudy,2013-06-10,10:00,Da_Lat,0.0,94.0,2.57
dataset\cloudy\Da_Lat_2013-06-12.jpg,cloudy,2013-06-12,10:00,Da_Lat,0.2,100.0,1.22
dataset\cloudy\Da_Lat_2013-06-13.jpg,cloudy,2013-06-13,10:00,Da_Lat,0.0,100.0,1.39
dataset\sunny\Vinh_Long_2015-09-06.jpg,sunny,2015-09-06,10:00,Vinh_Long,0.1,21.0,3.11
dataset\sunny\Vinh_Long_2015-09-07.jpg,sunny,2015-09-07,10:00,Vinh_Long,0.0,18.0,3.85
dataset\sunny\Vinh_Long_2015-09-10.jpg,sunny,2015-09-10,10:00,Vinh_Long,0.2,58.0,2.48
dataset\sunny\Vinh_Long_2015-09-13.jpg,sunny,2015-09-13,10:00,Vinh_Long,0.0,43.0,3.42
dataset\sunny\Vinh_Long_2015-09-19.jpg,sunny,2015-09-19,10:00,Vinh_Long,0.0,14.0,1.9
dataset\cloudy\Da_Lat_2013-06-14.jpg,cloudy,2013-06-14,10:00,Da_Lat,0.6,100.0,1.6
dataset\cloudy\Da_Lat_2013-06-17.jpg,cloudy,2013-06-17,10:00,Da_Lat,0.2,99.0,3.32
dataset\sunny\Vinh_Long_2015-09-20.jpg,sunny,2015-09-20,10:00,Vinh_Long,0.0,24.0,0.45
dataset\cloudy\Da_Lat_2013-06-18.jpg,cloudy,2013-06-18,10:00,Da_Lat,1.0,100.0,3.54
dataset\sunny\Vinh_Long_2015-09-23.jpg,sunny,2015-09-23,10:00,Vinh_Long,0.0,24.0,2.57
dataset\cloudy\Da_Lat_2013-06-19.jpg,cloudy,2013-06-19,10:00,Da_Lat,0.2,100.0,5.25
dataset\sunny\Vinh_Long_2015-09-24.jpg,sunny,2015-09-24,10:00,Vinh_Long,0.0,42.0,4.24
dataset\cloudy\Da_Lat_2013-06-21.jpg,cloudy,2013-06-21,10:00,Da_Lat,0.2,100.0,4.42
dataset\cloudy\Da_Lat_2013-06-22.jpg,cloudy,2013-06-22,10:00,Da_Lat,0.3,100.0,4.1
dataset\sunny\Vinh_Long_2015-09-27.jpg,sunny,2015-09-27,10:00,Vinh_Long,0.0,17.0,3.67
dataset\sunny\Vinh_Long_2015-09-29.jpg,sunny,2015-09-29,10:00,Vinh_Long,0.1,49.0,3.11
dataset\cloudy\Da_Lat_2013-06-23.jpg,cloudy,2013-06-23,10:00,Da_Lat,0.2,99.0,4.61
dataset\cloudy\Da_Lat_2013-06-25.jpg,cloudy,2013-06-25,10:00,Da_Lat,0.0,93.0,1.51
dataset\cloudy\Da_Lat_2013-06-24.jpg,cloudy,2013-06-24,10:00,Da_Lat,0.1,96.0,3.68
dataset\sunny\Vinh_Long_2015-09-30.jpg,sunny,2015-09-30,10:00,Vinh_Long,0.0,23.0,2.79
dataset\sunny\Vinh_Long_2015-10-06.jpg,sunny,2015-10-06,10:00,Vinh_Long,0.0,10.0,1.44
dataset\cloudy\Da_Lat_2013-07-01.jpg,cloudy,2013-07-01,10:00,Da_Lat,0.0,100.0,1.0
dataset\sunny\Vinh_Long_2015-10-08.jpg,sunny,2015-10-08,10:00,Vinh_Long,0.0,6.0,0.41
dataset\sunny\Vinh_Long_2015-10-09.jpg,sunny,2015-10-09,10:00,Vinh_Long,0.1,14.0,0.67
dataset\cloudy\Da_Lat_2013-07-03.jpg,cloudy,2013-07-03,10:00,Da_Lat,0.0,90.0,1.12
dataset\cloudy\Da_Lat_2013-07-04.jpg,cloudy,2013-07-04,10:00,Da_Lat,0.0,94.0,1.43
dataset\cloudy\Da_Lat_2013-07-02.jpg,cloudy,2013-07-02,10:00,Da_Lat,0.0,100.0,1.84
dataset\sunny\Vinh_Long_2015-10-11.jpg,sunny,2015-10-11,10:00,Vinh_Long,0.0,21.0,1.58
dataset\sunny\Vinh_Long_2015-10-14.jpg,sunny,2015-10-14,10:00,Vinh_Long,0.3,35.0,1.12
dataset\sunny\Vinh_Long_2015-10-16.jpg,sunny,2015-10-16,10:00,Vinh_Long,0.0,33.0,0.36
dataset\cloudy\Da_Lat_2013-07-07.jpg,cloudy,2013-07-07,10:00,Da_Lat,0.1,100.0,2.25
dataset\sunny\Vinh_Long_2015-10-24.jpg,sunny,2015-10-24,10:00,Vinh_Long,0.0,18.0,3.04
dataset\cloudy\Da_Lat_2013-07-08.jpg,cloudy,2013-07-08,10:00,Da_Lat,0.1,100.0,1.84
dataset\cloudy\Da_Lat_2013-07-09.jpg,cloudy,2013-07-09,10:00,Da_Lat,0.0,100.0,1.39
dataset\cloudy\Da_Lat_2013-07-10.jpg,cloudy,2013-07-10,10:00,Da_Lat,0.0,75.0,0.98
dataset\sunny\Vinh_Long_2015-10-28.jpg,sunny,2015-10-28,10:00,Vinh_Long,0.0,60.0,3.23
dataset\sunny\Vinh_Long_2015-10-29.jpg,sunny,2015-10-29,10:00,Vinh_Long,0.0,6.0,3.04
dataset\sunny\Vinh_Long_2015-10-30.jpg,sunny,2015-10-30,10:00,Vinh_Long,0.0,20.0,1.8
dataset\cloudy\Da_Lat_2013-07-12.jpg,cloudy,2013-07-12,10:00,Da_Lat,0.0,90.0,1.39
dataset\cloudy\Da_Lat_2013-07-13.jpg,cloudy,2013-07-13,10:00,Da_Lat,0.0,100.0,0.82
dataset\sunny\Vinh_Long_2015-10-31.jpg,sunny,2015-10-31,10:00,Vinh_Long,0.0,34.0,3.2
dataset\cloudy\Da_Lat_2013-07-15.jpg,cloudy,2013-07-15,10:00,Da_Lat,0.0,83.0,0.63
dataset\sunny\Vinh_Long_2015-11-03.jpg,sunny,2015-11-03,10:00,Vinh_Long,0.0,32.0,2.36
dataset\cloudy\Da_Lat_2013-07-16.jpg,cloudy,2013-07-16,10:00,Da_Lat,0.6,99.0,3.83
dataset\cloudy\Da_Lat_2013-07-17.jpg,cloudy,2013-07-17,10:00,Da_Lat,0.4,100.0,2.56
dataset\sunny\Vinh_Long_2015-11-02.jpg,sunny,2015-11-02,10:00,Vinh_Long,0.0,49.0,2.75
dataset\cloudy\Da_Lat_2013-07-14.jpg,cloudy,2013-07-14,10:00,Da_Lat,0.1,100.0,1.33
dataset\cloudy\Da_Lat_2013-07-18.jpg,cloudy,2013-07-18,10:00,Da_Lat,0.1,100.0,1.44
dataset\sunny\Vinh_Long_2015-11-10.jpg,sunny,2015-11-10,10:00,Vinh_Long,0.0,52.0,3.94
dataset\sunny\Vinh_Long_2015-11-04.jpg,sunny,2015-11-04,10:00,Vinh_Long,0.0,58.0,2.14
dataset\sunny\Vinh_Long_2015-11-12.jpg,sunny,2015-11-12,10:00,Vinh_Long,0.1,49.0,3.34
dataset\cloudy\Da_Lat_2013-07-19.jpg,cloudy,2013-07-19,10:00,Da_Lat,0.6,100.0,1.75
dataset\cloudy\Da_Lat_2013-07-20.jpg,cloudy,2013-07-20,10:00,Da_Lat,0.2,100.0,4.25
dataset\sunny\Vinh_Long_2015-11-15.jpg,sunny,2015-11-15,10:00,Vinh_Long,0.0,13.0,3.98
dataset\sunny\Vinh_Long_2015-11-14.jpg,sunny,2015-11-14,10:00,Vinh_Long,0.1,29.0,4.1
dataset\cloudy\Da_Lat_2013-07-21.jpg,cloudy,2013-07-21,10:00,Da_Lat,0.1,100.0,2.69
dataset\cloudy\Da_Lat_2013-07-23.jpg,cloudy,2013-07-23,10:00,Da_Lat,0.5,100.0,2.47
dataset\sunny\Vinh_Long_2015-11-17.jpg,sunny,2015-11-17,10:00,Vinh_Long,0.0,13.0,3.9
dataset\sunny\Vinh_Long_2015-11-16.jpg,sunny,2015-11-16,10:00,Vinh_Long,0.1,21.0,2.82
dataset\cloudy\Da_Lat_2013-07-24.jpg,cloudy,2013-07-24,10:00,Da_Lat,0.3,100.0,5.26
dataset\sunny\Vinh_Long_2015-11-21.jpg,sunny,2015-11-21,10:00,Vinh_Long,0.0,39.0,3.49
dataset\cloudy\Da_Lat_2013-07-25.jpg,cloudy,2013-07-25,10:00,Da_Lat,0.0,100.0,4.9
dataset\cloudy\Da_Lat_2013-07-26.jpg,cloudy,2013-07-26,10:00,Da_Lat,0.0,100.0,3.2
dataset\sunny\Vinh_Long_2015-11-23.jpg,sunny,2015-11-23,10:00,Vinh_Long,0.0,13.0,2.06
dataset\cloudy\Da_Lat_2013-07-27.jpg,cloudy,2013-07-27,10:00,Da_Lat,0.0,100.0,2.25
dataset\sunny\Vinh_Long_2015-11-25.jpg,sunny,2015-11-25,10:00,Vinh_Long,0.0,32.0,1.8
dataset\cloudy\Da_Lat_2013-07-28.jpg,cloudy,2013-07-28,10:00,Da_Lat,0.0,100.0,2.4
dataset\sunny\Vinh_Long_2015-11-26.jpg,sunny,2015-11-26,10:00,Vinh_Long,0.0,28.0,1.3
dataset\cloudy\Da_Lat_2013-07-29.jpg,cloudy,2013-07-29,10:00,Da_Lat,0.0,100.0,1.9
dataset\sunny\Vinh_Long_2015-11-29.jpg,sunny,2015-11-29,10:00,Vinh_Long,0.0,55.0,2.76
dataset\sunny\Vinh_Long_2015-11-27.jpg,sunny,2015-11-27,10:00,Vinh_Long,0.0,21.0,2.19
dataset\sunny\Vinh_Long_2015-11-30.jpg,sunny,2015-11-30,10:00,Vinh_Long,0.1,26.0,1.7
dataset\cloudy\Da_Lat_2013-07-31.jpg,cloudy,2013-07-31,10:00,Da_Lat,0.8,100.0,2.4
dataset\cloudy\Da_Lat_2013-07-30.jpg,cloudy,2013-07-30,10:00,Da_Lat,0.1,98.0,3.26
dataset\sunny\Vinh_Long_2015-12-02.jpg,sunny,2015-12-02,10:00,Vinh_Long,0.2,29.0,2.44
dataset\cloudy\Da_Lat_2013-08-01.jpg,cloudy,2013-08-01,10:00,Da_Lat,0.7,100.0,2.89
dataset\sunny\Vinh_Long_2015-12-03.jpg,sunny,2015-12-03,10:00,Vinh_Long,0.0,40.0,3.91
dataset\cloudy\Da_Lat_2013-08-02.jpg,cloudy,2013-08-02,10:00,Da_Lat,0.3,100.0,3.85
dataset\sunny\Vinh_Long_2015-12-04.jpg,sunny,2015-12-04,10:00,Vinh_Long,0.0,14.0,4.75
dataset\cloudy\Da_Lat_2013-08-03.jpg,cloudy,2013-08-03,10:00,Da_Lat,0.2,100.0,5.08
dataset\sunny\Vinh_Long_2015-12-05.jpg,sunny,2015-12-05,10:00,Vinh_Long,0.0,9.0,3.26
dataset\cloudy\Da_Lat_2013-08-04.jpg,cloudy,2013-08-04,10:00,Da_Lat,0.0,68.0,1.9
dataset\sunny\Vinh_Long_2015-12-06.jpg,sunny,2015-12-06,10:00,Vinh_Long,0.0,49.0,2.28
dataset\cloudy\Da_Lat_2013-08-05.jpg,cloudy,2013-08-05,10:00,Da_Lat,0.0,99.0,1.3
dataset\cloudy\Da_Lat_2013-08-06.jpg,cloudy,2013-08-06,10:00,Da_Lat,1.2,100.0,1.72
dataset\sunny\Vinh_Long_2015-12-07.jpg,sunny,2015-12-07,10:00,Vinh_Long,0.0,27.0,2.36
dataset\sunny\Vinh_Long_2015-12-08.jpg,sunny,2015-12-08,10:00,Vinh_Long,0.0,23.0,3.1
dataset\sunny\Vinh_Long_2015-12-11.jpg,sunny,2015-12-11,10:00,Vinh_Long,0.0,34.0,2.14
dataset\cloudy\Da_Lat_2013-08-08.jpg,cloudy,2013-08-08,10:00,Da_Lat,0.0,99.0,2.28
dataset\sunny\Vinh_Long_2015-12-13.jpg,sunny,2015-12-13,10:00,Vinh_Long,0.0,27.0,2.91
dataset\sunny\Vinh_Long_2015-12-18.jpg,sunny,2015-12-18,10:00,Vinh_Long,0.0,1.0,2.35
dataset\cloudy\Da_Lat_2013-08-09.jpg,cloudy,2013-08-09,10:00,Da_Lat,0.1,95.0,0.92
dataset\cloudy\Da_Lat_2013-08-11.jpg,cloudy,2013-08-11,10:00,Da_Lat,0.2,100.0,1.61
dataset\cloudy\Da_Lat_2013-08-10.jpg,cloudy,2013-08-10,10:00,Da_Lat,0.4,96.0,0.54
dataset\cloudy\Da_Lat_2013-08-12.jpg,cloudy,2013-08-12,10:00,Da_Lat,1.2,100.0,2.75
dataset\sunny\Vinh_Long_2015-12-25.jpg,sunny,2015-12-25,10:00,Vinh_Long,0.0,50.0,4.2
dataset\cloudy\Da_Lat_2013-08-13.jpg,cloudy,2013-08-13,10:00,Da_Lat,1.2,100.0,2.92
dataset\sunny\Vinh_Long_2015-12-28.jpg,sunny,2015-12-28,10:00,Vinh_Long,0.0,46.0,2.92
dataset\cloudy\Da_Lat_2013-08-14.jpg,cloudy,2013-08-14,10:00,Da_Lat,0.0,100.0,3.91
dataset\sunny\Vinh_Long_2015-12-30.jpg,sunny,2015-12-30,10:00,Vinh_Long,0.0,34.0,2.61
dataset\cloudy\Da_Lat_2013-08-15.jpg,cloudy,2013-08-15,10:00,Da_Lat,0.0,100.0,5.04
dataset\cloudy\Da_Lat_2013-08-16.jpg,cloudy,2013-08-16,10:00,Da_Lat,0.0,98.0,5.72
dataset\sunny\Vinh_Long_2015-12-31.jpg,sunny,2015-12-31,10:00,Vinh_Long,0.0,0.0,2.38
dataset\cloudy\Da_Lat_2013-08-17.jpg,cloudy,2013-08-17,10:00,Da_Lat,0.0,100.0,5.43
dataset\sunny\Ben_Tre_2013-01-01.jpg,sunny,2013-01-01,10:00,Ben_Tre,0.0,48.0,1.75
dataset\sunny\Ben_Tre_2013-01-10.jpg,sunny,2013-01-10,10:00,Ben_Tre,0.1,59.0,0.22
dataset\cloudy\Da_Lat_2013-08-18.jpg,cloudy,2013-08-18,10:00,Da_Lat,0.0,82.0,5.77
dataset\sunny\Ben_Tre_2013-01-14.jpg,sunny,2013-01-14,10:00,Ben_Tre,0.0,10.0,2.22
dataset\sunny\Ben_Tre_2013-01-12.jpg,sunny,2013-01-12,10:00,Ben_Tre,0.0,21.0,2.16
dataset\cloudy\Da_Lat_2013-08-19.jpg,cloudy,2013-08-19,10:00,Da_Lat,0.1,77.0,5.0
dataset\cloudy\Da_Lat_2013-08-21.jpg,cloudy,2013-08-21,10:00,Da_Lat,0.1,100.0,5.11
dataset\sunny\Ben_Tre_2013-01-19.jpg,sunny,2013-01-19,10:00,Ben_Tre,0.0,5.0,1.88
dataset\cloudy\Da_Lat_2013-08-20.jpg,cloudy,2013-08-20,10:00,Da_Lat,0.0,100.0,5.2
dataset\sunny\Ben_Tre_2013-01-13.jpg,sunny,2013-01-13,10:00,Ben_Tre,0.0,21.0,1.46
dataset\sunny\Ben_Tre_2013-01-17.jpg,sunny,2013-01-17,10:00,Ben_Tre,0.0,32.0,1.9
dataset\sunny\Ben_Tre_2013-01-22.jpg,sunny,2013-01-22,10:00,Ben_Tre,0.0,33.0,3.85
dataset\cloudy\Da_Lat_2013-08-22.jpg,cloudy,2013-08-22,10:00,Da_Lat,0.1,100.0,5.04
dataset\sunny\Ben_Tre_2013-01-25.jpg,sunny,2013-01-25,10:00,Ben_Tre,0.0,23.0,4.11
dataset\sunny\Ben_Tre_2013-01-26.jpg,sunny,2013-01-26,10:00,Ben_Tre,0.0,10.0,3.18
dataset\cloudy\Da_Lat_2013-08-24.jpg,cloudy,2013-08-24,10:00,Da_Lat,0.0,97.0,5.52
dataset\cloudy\Da_Lat_2013-08-25.jpg,cloudy,2013-08-25,10:00,Da_Lat,0.2,99.0,4.4
dataset\sunny\Ben_Tre_2013-01-29.jpg,sunny,2013-01-29,10:00,Ben_Tre,0.0,8.0,4.1
dataset\cloudy\Da_Lat_2013-08-26.jpg,cloudy,2013-08-26,10:00,Da_Lat,0.0,100.0,3.81
dataset\cloudy\Da_Lat_2013-08-27.jpg,cloudy,2013-08-27,10:00,Da_Lat,0.3,100.0,2.98
dataset\cloudy\Da_Lat_2013-08-28.jpg,cloudy,2013-08-28,10:00,Da_Lat,0.0,89.0,1.8
dataset\sunny\Ben_Tre_2013-01-27.jpg,sunny,2013-01-27,10:00,Ben_Tre,0.0,16.0,4.64
dataset\sunny\Ben_Tre_2013-01-31.jpg,sunny,2013-01-31,10:00,Ben_Tre,0.0,4.0,4.94
dataset\sunny\Ben_Tre_2013-01-30.jpg,sunny,2013-01-30,10:00,Ben_Tre,0.0,30.0,3.32
dataset\cloudy\Da_Lat_2013-08-30.jpg,cloudy,2013-08-30,10:00,Da_Lat,0.0,99.0,1.87
dataset\cloudy\Da_Lat_2013-08-29.jpg,cloudy,2013-08-29,10:00,Da_Lat,0.0,98.0,2.77
dataset\cloudy\Da_Lat_2013-08-31.jpg,cloudy,2013-08-31,10:00,Da_Lat,0.2,78.0,2.73
dataset\cloudy\Da_Lat_2013-09-01.jpg,cloudy,2013-09-01,10:00,Da_Lat,0.0,99.0,1.84
dataset\sunny\Ben_Tre_2013-02-04.jpg,sunny,2013-02-04,10:00,Ben_Tre,0.0,0.0,5.42
dataset\cloudy\Da_Lat_2013-09-03.jpg,cloudy,2013-09-03,10:00,Da_Lat,0.1,72.0,0.45
dataset\sunny\Ben_Tre_2013-02-05.jpg,sunny,2013-02-05,10:00,Ben_Tre,0.0,14.0,5.2
dataset\sunny\Ben_Tre_2013-02-01.jpg,sunny,2013-02-01,10:00,Ben_Tre,0.0,5.0,3.3
dataset\sunny\Ben_Tre_2013-02-09.jpg,sunny,2013-02-09,10:00,Ben_Tre,0.0,9.0,5.43
dataset\sunny\Ben_Tre_2013-02-10.jpg,sunny,2013-02-10,10:00,Ben_Tre,0.0,4.0,2.93
dataset\sunny\Ben_Tre_2013-02-12.jpg,sunny,2013-02-12,10:00,Ben_Tre,0.0,0.0,3.73
dataset\cloudy\Da_Lat_2013-09-06.jpg,cloudy,2013-09-06,10:00,Da_Lat,0.0,98.0,1.02
dataset\sunny\Ben_Tre_2013-02-13.jpg,sunny,2013-02-13,10:00,Ben_Tre,0.0,2.0,2.59
